Price 10^3 TMT,Brands,Models,Year,Place,Pubtime
133.0,Nissan,Versa,2017,Гёкдепе,1753456225.950478
3.0,Daewoo,Racer,1994,Ашхабад,1753456225.950478
155.0,Toyota,Corolla,2008,Ашхабад,1753456225.950478
9.6,Fekon,FK200-14G,2014,Бахарден,1753456225.950478
435.0,Toyota,RAV4,2020,Ашхабад,1753456225.950478
500.0,Lexus,ES,2019,Мары,1753456225.950478
10.0,Lada,2106,1988,Теджен,1753456225.950478
34.0,Lada,2107,1996,Кака,1753456225.950478
435.0,Mitsubishi,Pajero,2020,Ашхабад,1753456225.950478
120.0,Toyota,Corolla,2005,Ашхабад,1753456225.950478
75.0,Opel,Astra,1999,Байрамали,1753456225.950478
50.0,Toyota,Corona,1992,Мары,1753456225.950478
320.0,Toyota,FJ,2007,Ашхабад,1753456225.950478
210.0,Toyota,Aurion,2008,Ашхабад,1753456225.950478
300.0,Toyota,Land,2004,Мары,1753456225.957184
140.0,Toyota,Avalon,1999,Шабатский этрап,1753456225.957184
55.0,Opel,Astra,1997,Шабатский этрап,1753456225.957184
170.0,Toyota,Camry,2006,Анев,1753456225.957184
80.0,Opel,Zafira,1999,Ашхабад,1753456225.957184
145.0,Toyota,Sienna,2001,Гызыларбат,1753456225.957184
45.0,Opel,Vectra,1992,Туркменабат,1753456225.957184
20.0,Toyota,Mark,1995,Ашхабад,1753456225.957184
170.0,Toyota,Avalon,2007,Кёнеургенч,1753456225.957184
350.0,Kia,Sedona,2020,Ашхабад,1753456225.957184
525.0,Mitsubishi,Canter,2025,Ашхабад,1753456225.957184
24.0,Lada,2115,2005,Туркменгала,1753456225.957184
51.0,BMW,525,1990,Мары,1753456225.957184
23.0,Opel,Sintra,1999,Мары,1753456225.957184
12.0,Fekon,FK150-8G,2025,Бахарден,1753456225.957184
540.0,Toyota,Camry,2021,Ашхабад,1753456225.957184
80.0,Nissan,Maxima,2000,Ашхабад,1753456225.957184
35.0,Opel,Astra,1993,Бахарден,1753456225.957184
400.0,Toyota,Land,2006,Байрамали,1753456225.957184
170.0,Toyota,Camry,2005,Мары,1753456225.957184
30.0,Opel,Vectra,1990,Туркменабат,1753456225.957184
14.0,Lada,2104,1980,Дашогуз,1753456225.957184
33.0,Opel,Vectra,1991,Бахарден,1753456225.957184
35.0,Daewoo,Leganza,1999,Гурбансолтан Едже,1753456225.957184
199.999,Toyota,Corolla,2020,Туркменабат,1753456225.957184
195.0,Lexus,ES,2004,Туркменбаши,1753456225.957184
110.0,Mitsubishi,Montero,2001,Балканабат,1753456225.957184
860.0,Genesis,GV70,2021,Ашхабад,1753456225.957184
235.0,Kia,Sportage,2021,Ашхабад,1753456225.957184
99.0,Toyota,Camry,1996,Мары,1753456225.957184
360.0,BMW,M3,2015,Ашхабад,1753456225.957184
165.0,Toyota,Camry,2010,Дашогуз,1753456225.957184
11.0,Fekon,FK150-8G,2022,Бахарден,1753456225.957184
100.0,Opel,Zafira,2001,Дашогуз,1753456225.957184
210.0,Toyota,Camry,2005,Дашогуз,1753456225.957184
291.0,Toyota,Camry,2014,Туркменбаши,1753456225.957184
14.0,Iž,Planeta,2000,Мургап,1753456225.957184
180.0,Toyota,Venza,2010,Туркменбаши,1753456225.957184
295.0,Toyota,Camry,2018,Туркменбаши,1753456225.957184
600.0,Lexus,RX,2024,Мары,1753456225.957184
6.4,Fekon,FK150-8G,2025,Ёлётен,1753456225.957184
158.0,Kia,Forte,2017,Ашхабад,1753456225.957184
85.0,BMW,525,2000,Теджен,1753456225.957184
160.0,Toyota,Corolla,2018,Дашогуз,1753456225.957184
18.0,Lada,2107,1995,Акдепе,1753456225.957184
67.0,Toyota,Carina,1994,Керки,1753456225.957184
80.0,Jeep,Grand,2000,Кёнеургенч,1753456225.957184
120.0,Nissan,Versa,2013,Ашхабад,1753456225.957184
37.0,Opel,Vectra,1993,Туркменабат,1753456225.957184
540.0,Toyota,Sienna,2019,Ашхабад,1753456225.957184
70.0,Peugeot,405,2002,Ашхабад,1753456225.957184
135.0,Nissan,Sentra,2013,Ашхабад,1753456225.957184
118.0,Opel,Insignia,2009,Ашхабад,1753456225.957184
8.0,Iž,Planeta,2025,Халач,1753456225.957184
350.0,Toyota,RAV4,2021,Ашхабад,1753456225.957184
85.0,Toyota,RAV4,2002,Байрамали,1753456225.957184
150.0,Toyota,Avalon,2000,Мары,1753456225.957184
310.0,Toyota,Camry,2018,Ашхабад,1753456225.957184
170.0,Toyota,Avalon,2001,Туркменабат,1753456225.957184
165.0,Toyota,Corolla,2008,Анев,1753456225.957184
185.0,Toyota,Camry,2005,Туркменабат,1753456225.957184
230.0,Hyundai,Tucson,2014,Ашхабад,1753456225.957184
235.0,Toyota,Corolla,2020,Гёкдепе,1753456225.957184
430.0,Toyota,Sienna,2020,Ашхабад,1753456225.957184
600.0,Lexus,RX,2020,Туркменабат,1753456225.957184
284.0,Toyota,Avalon,2013,Гёкдепе,1753456225.957184
49.0,Toyota,Mark,1993,Туркменабат,1753456225.957184
8.0,Fekon,FK150-8G,2016,Бахарден,1753456225.957184
180.0,Toyota,Avalon,2005,Бахарден,1753456225.957184
32.0,Toyota,Chaser,1993,Мары,1753456225.957184
145.0,Toyota,Camry,2000,Дянев,1753456225.957184
250.0,Toyota,Camry,2005,Ашхабад,1753456225.957184
167.0,Toyota,Corolla,2014,Ашхабад,1753456225.957184
45.0,BMW,520,1992,Векильбазар,1753456225.957184
495.0,Toyota,Avalon,2020,Мары,1753456225.957184
5.4,Fekon,FK150-8G,2020,Бахарден,1753456225.957184
28.0,Opel,Vectra,1992,Болдумсаз,1753456225.957184
9.0,Lada,2106,1999,Мургап,1753456225.957184
127.0,Nissan,Tiida,2011,Ашхабад,1753456225.957184
16.5,Fekon,FK150-8G,2016,Бабадайхан,1753456225.957184
50.0,Toyota,Corona,1992,Векильбазар,1753456225.957184
25.0,Lexus,ES,1995,Векильбазар,1753456225.957184
420.0,Toyota,Sienna,2019,Ашхабад,1753456225.957184
154.0,Toyota,Corolla,2011,Балканабат,1753456225.957184
215.0,Volkswagen,Jetta,2020,Ашхабад,1753456225.957184
372.0,Hyundai,Grandeur,2019,Ашхабад,1753456225.957184
68.0,Forland,H2,2007,Фарап,1753456225.957184
675.0,Toyota,Highlander,2021,Ашхабад,1753456225.957184
145.0,Toyota,Camry,2005,Чарджоу,1753456225.957184
60.0,Nissan,Pathfinder,1998,Халач,1753456225.957184
13.0,Lada,21099,1998,Мургап,1753456225.957184
26.0,Lada,2107,2002,Бахарден,1753456225.957184
16.0,Iž,Planeta,1980,Ашхабад,1753456225.957184
30.0,Toyota,Corona,1995,Векильбазар,1753456225.957184
160.0,Toyota,Corolla,2011,Дашогуз,1753456225.957184
28.0,Opel,Vectra,1992,Мургап,1753456225.957184
114.0,Toyota,Avalon,1997,Ашхабад,1753456225.957184
135.0,BMW,E60,2003,Гурбансолтан Едже,1753456225.957184
17.0,Fekon,FK150-8G,2024,Байрамали,1753456225.957184
200.0,Toyota,Hiace,2006,Мары,1753456225.957184
500.0,Kia,K900,2018,Ашхабад,1753456225.957184
300.0,Toyota,Fortuner,2013,Туркменбаши,1753456225.957184
200.0,Gaz,Gazel,2013,Дашогуз,1753456225.957184
265.0,Lexus,RX,2004,Мары,1753456225.957184
25.0,Lada,2110,2004,Сейди,1753456225.957184
420.0,Toyota,Camry,2022,Ашхабад,1753456225.957184
75.0,Opel,Astra,2000,Гороглы (Тагта),1753456225.957184
152.0,Toyota,Camry,2008,Гызыларбат,1753456225.957184
25.0,Opel,Vectra,1992,Акдепе,1753456225.957184
18.0,Fekon,FK200-14G,2024,Саят,1753456225.957184
40.0,Opel,Vectra,1993,Туркменабат,1753456225.957184
56.0,Toyota,Corolla,1994,Гарабекевюл,1753456225.957184
132.0,Nissan,Tiida,2008,Ашхабад,1753456225.957184
40.0,Opel,Astra,1992,Кёнеургенч,1753456225.957184
190.0,Toyota,Avalon,2000,Гарабекевюл,1753456225.957184
470.0,Lexus,RX,2018,Мары,1753456225.957184
315.2,Nissan,Maxima,2023,Мары,1753456225.957184
677.0,Toyota,Hilux,2025,Ашхабад,1753456225.957184
62.0,Opel,Vectra,1995,Шабатский этрап,1753456225.957184
250.0,Lexus,ES,2009,Теджен,1753456225.957184
32.0,Lada,21099,2004,Мургап,1753456225.957184
45.0,Toyota,Corona,1993,Гарабекевюл,1753456225.957184
30.0,Lada,2107,2004,Гызыларбат,1753456225.957184
33.0,Opel,Astra,1993,Байрамали,1753456225.957184
66.0,Toyota,Camry,1995,Байрамали,1753456225.957184
220.0,Toyota,Corolla,2018,Ашхабад,1753456225.957184
540.0,Toyota,Sienna,2022,Ашхабад,1753452625.957184
540.0,Toyota,Sienna,2022,Ашхабад,1753452625.957184
21.0,Lada,2107,1983,Бахарден,1753452625.957184
34.0,Opel,Vectra,2003,Мары,1753452625.957184
65.0,Opel,Astra,2000,Ашхабад,1753452625.957184
560.0,Toyota,Highlander,2021,Мургап,1753452625.957184
165.0,Toyota,Camry,2005,Анев,1753452625.957184
43.0,Toyota,Avalon,1996,Мары,1753452625.957184
235.0,Toyota,Camry,2017,Ашхабад,1753452625.957184
40.0,BMW,525,1993,Джебел,1753452625.957184
55.0,Jeep,Grand,1995,Теджен,1753452625.957184
110.0,Toyota,Yaris,2006,Анев,1753452625.957184
20.0,Opel,Omega,1991,Мары,1753452625.957184
178.0,Toyota,Avalon,2000,Туркменабат,1753452625.957184
255.0,Toyota,Camry,2016,Туркменабат,1753452625.957184
325.0,Lexus,RX,2011,Туркменабат,1753452625.957184
28.0,Opel,Vectra,1991,Мургап,1753452625.957184
110.0,Toyota,Yaris,2006,Ашхабад,1753452625.957184
15.0,Opel,Vectra,1991,Сакар,1753452625.957184
310.0,Toyota,Camry,2017,Туркменабат,1753452625.957184
12.0,Lada,21099,2003,Болдумсаз,1753452625.957184
35.0,Mitsubishi,Chariot,1995,Мары,1753452625.957184
238.0,Toyota,Camry,2015,Ашхабад,1753452625.957184
55.0,UAZ,452,1985,Туркменабат,1753452625.957184
215.0,Toyota,Camry,2004,Дашогуз,1753452625.957184
540.0,Toyota,Highlander,2018,Дашогуз,1753452625.957184
245.0,Hyundai,Sonata,2021,Мары,1753452625.957184
50.0,Toyota,Carina,1995,Мары,1753452625.957184
84.0,Toyota,Camry,1996,Анев,1753452625.957184
20.0,Iž,Planeta,1998,Акдепе,1753452625.957184
590.0,Toyota,Highlander,2020,Ашхабад,1753452625.957184
162.0,Hyundai,Elantra,2017,Ашхабад,1753452625.957184
195.0,Volkswagen,Tiguan,2010,Ашхабад,1753452625.957184
110.0,BMW,E39,2001,Туркменбаши,1753452625.957184
170.0,Toyota,Corolla,2014,Ашхабад,1753452625.957184
36.0,Daewoo,Matiz,2009,Дашогуз,1753452625.957184
275.0,Toyota,Sienna,2011,Мары,1753452625.957184
36.0,Opel,Omega,1995,Байрамали,1753452625.957184
663.0,Lexus,RX,2022,Ашхабад,1753452625.957184
420.0,Toyota,Land,2007,Балканабат,1753452625.957184
180.0,Lexus,RX,2000,Серахс,1753452625.957184
185.0,Lexus,ES,2005,Дарганата,1753452625.957184
720.0,BMW,340,2019,Ашхабад,1753431025.957184
250.0,Lexus,RX,2005,Туркменабат,1753452625.957184
350.0,Toyota,Hiace,2015,Ашхабад,1753452625.957184
120.0,Toyota,Hiace,2004,Ашхабад,1753452625.957184
98.0,Mercedes-Benz,C-Class,2001,Туркменабат,1753452625.957184
400.0,Toyota,Highlander,2016,Мары,1753452625.957184
450.0,Toyota,Avalon,2019,Ашхабад,1753452625.957184
50.0,Opel,Vectra,1995,Фарап,1753452625.957184
350.0,Infiniti,QX60,2020,Ашхабад,1753452625.957184
24.0,Opel,Vectra,1995,Гороглы (Тагта),1753452625.957184
25.0,Daewoo,Nubira,1999,Гороглы (Тагта),1753452625.957184
87.0,Hyundai,Getz,2010,Ашхабад,1753452625.957184
76.0,Hyundai,Sonata,2003,Балканабат,1753452625.957184
410.0,Toyota,Avalon,2019,Ашхабад,1753452625.957184
105.0,Isuzu,Elf,2000,Туркменбаши,1753452625.957184
490.0,Toyota,Highlander,2017,Туркменабат,1753247425.957184
105.0,Mitsubishi,Canter,2000,Туркменбаши,1753452625.957184
50.0,Mazda,MAZDA6,2002,Кака,1753452625.957184
35.0,Opel,Vectra,1991,Гороглы (Тагта),1753452625.957184
35.0,Opel,Vectra,1991,Гороглы (Тагта),1753452625.957184
7.6,Fekon,FK200-14G,2015,Койтендаг,1753452625.957184
140.0,BMW,E39,2003,Туркменбаши,1753452625.957184
220.0,Lexus,RX,2003,Ходжамбаз,1753452625.957184
220.0,Toyota,Camry,2004,Дашогуз,1753452625.957184
70.0,Opel,Astra,2001,Шабатский этрап,1753452625.957184
110.0,Toyota,Camry,1998,Ходжамбаз,1753452625.957184
135.0,Toyota,Corolla,2010,Ашхабад,1753452625.957184
325.0,Toyota,Camry,2019,Гёкдепе,1753452625.957184
30.0,Opel,Astra,1994,Акдепе,1753452625.957184
75.0,Mercedes-Benz,230E,1996,Анев,1753452625.957184
540.0,Toyota,Highlander,2019,Туркменабат,1753452625.957184
220.0,Hyundai,Elantra,2020,Мары,1753247425.957184
145.0,Toyota,Camry,2003,етр. Туркменбаши,1753452625.957184
75.0,Toyota,Carina,1992,Байрамали,1753452625.957184
25.0,Lada,2107,2003,Теджен,1753452625.957184
50.0,Toyota,Mark,1995,Туркменабат,1753452625.957184
290.0,Toyota,Camry,2018,Ашхабад,1753452625.957184
540.0,Toyota,Highlander,2017,Ашхабад,1753452625.957184
470.0,Toyota,Land,2011,Туркменбаши,1753452625.957184
195.0,Toyota,Corolla,2015,Ашхабад,1753452625.957184
4.0,Москвич,412,1980,Гёкдепе,1753452625.957184
452.0,Lexus,ES,2020,Мары,1753452625.957184
32.0,Opel,Astra,1993,Болдумсаз,1753452625.957184
660.0,Lexus,RX,2020,Туркменабат,1753452625.957184
82.0,Nissan,Pathfinder,1998,Каракумский этрап,1753452625.957184
200.0,Hyundai,Sonata,2018,Ашхабад,1753452625.957184
30.0,Lada,2107,1999,Теджен,1753452625.957184
150.0,Toyota,Avalon,2002,Туркменабат,1753452625.957184
65.0,Nissan,Maxima,2001,Туркменабат,1753452625.957184
500.0,Lexus,RX,2017,Мары,1753452625.957184
315.0,Kia,Sorento,2019,Ашхабад,1753452625.957184
58.0,Toyota,Avensis,1998,Сейди,1753452625.957184
340.0,Toyota,Camry,2022,Балканабат,1753452625.957184
25.0,Daewoo,Espero,1995,Туркменабат,1753452625.957184
195.0,Nissan,Sentra,2022,Ашхабад,1753452625.957184
70.0,BMW,540,1995,Мары,1753452625.957184
375.0,Lexus,ES,2016,Ашхабад,1753452625.957184
26.0,Opel,Omega,1990,Дашогуз,1753452625.957184
194.0,Toyota,Avalon,2004,Теджен,1753452625.957184
215.0,Infiniti,FX,2013,Анев,1753452625.957184
215.0,Hyundai,Kona,2020,Ашхабад,1753452625.957184
95.0,Toyota,4Runner,1997,Дянев,1753452625.957184
297.0,Hyundai,Tucson,2020,Ашхабад,1753452625.957184
165.0,Hyundai,Elantra,2010,Ак-Бугдайский этрап,1753452625.957184
260.0,Toyota,Corolla,2013,Балканабат,1753452625.957184
230.0,Toyota,Camry,2003,Мары,1753452625.957184
419.0,Toyota,Land,2009,Ашхабад,1753452625.957184
59.999,Nissan,Maxima,1997,Анев,1753452625.957184
210.0,Toyota,Sienna,2006,Ашхабад,1753452625.957184
18.0,Nissan,Primera,1996,Байрамали,1753452625.957184
130.0,Toyota,Corolla,2008,Ашхабад,1753452625.957184
320.0,Toyota,Camry,2018,Ашхабад,1753452625.957184
340.0,Mitsubishi,L200,2021,Байрамали,1753452625.957184
200.0,Toyota,Camry,2010,Байрамали,1753452625.957184
380.0,Infiniti,QX60,2019,Мары,1753452625.957184
440.0,Ford,Expedition,2018,Мары,1753452625.957184
196.0,Volkswagen,Passat,2015,Ашхабад,1753452625.957184
189.0,Toyota,Camry,2012,Ашхабад,1753452625.957184
1447.0,BMW,X7,2022,Ашхабад,1753452625.957184
1447.0,BMW,X7,2022,Ашхабад,1753452625.957184
195.0,Toyota,Sienna,2004,Туркменгала,1753452625.957184
250.0,Toyota,Rush,2020,Ашхабад,1753452625.957184
130.0,Toyota,Land,1999,Гурбансолтан Едже,1753452625.957184
5.2,Fekon,FK150-8G,1999,Керки,1753452625.957184
70.0,Zil,130,1993,Мары,1753452625.957184
130.0,Toyota,Avalon,1998,Мары,1753452625.957184
139.0,Toyota,Camry,2003,Байрамали,1753452625.957184
175.0,Toyota,Avalon,2000,Мары,1753452625.957184
320.0,Toyota,Camry,2022,Мары,1753452625.957184
34.0,BMW,535,1990,Мары,1753452625.957184
136.0,Nissan,Versa,2010,Ашхабад,1753452625.957184
590.0,Toyota,Camry,2021,Ашхабад,1753452625.957184
30.0,Toyota,Tercel,1997,Туркменабат,1753452625.957184
249.0,Kia,Forte,2021,Ашхабад,1753452625.957184
12.0,UAZ,Profi,1980,Туркменбаши,1753452625.957184
140.0,Toyota,4Runner,1998,Дашогуз,1753452625.957184
140.0,Toyota,4Runner,1998,Дашогуз,1753452625.957184
230.0,Toyota,Highlander,2010,Саят,1753452625.957184
295.0,Kia,Sorento,2022,Ашхабад,1753452625.957184
327.0,Toyota,Highlander,2011,Ашхабад,1753452625.957184
35.0,Opel,Vectra,1989,Гумдаг,1753452625.957184
330.0,Toyota,Camry,2022,Балканабат,1753452625.957184
70.0,Opel,Astra,1999,Ашхабад,1753452625.957184
16.0,Fekon,FK200-14G,2014,Джебел,1753452625.957184
520.0,Toyota,Highlander,2020,Дашогуз,1753452625.957184
220.0,Kia,Soul,2019,Ашхабад,1753452625.957184
588.0,Toyota,Hiace,2024,Ашхабад,1753452625.957184
185.0,Nissan,X-Trail,2010,Ашхабад,1753452625.957184
160.0,Lexus,ES,2002,Туркменабат,1753452625.957184
270.0,Mitsubishi,Pajero,2013,Ашхабад,1753247425.957184
345.0,Toyota,Avalon,2013,Ашхабад,1753452625.957184
50.0,Opel,Vectra,1995,Туркменабат,1753452625.957184
45.0,BMW,7,1991,Кака,1753452625.957184
23.0,Opel,Vectra,1990,Векильбазар,1753452625.957184
245.0,Toyota,Corolla,2021,Ашхабад,1753452625.957184
24.0,Lada,2106,1990,Ашхабад,1753452625.957184
38.0,Toyota,Cresta,1992,Мары,1753452625.957184
122.0,Nissan,Versa,2007,Ашхабад,1753452625.957184
100.0,Mercedes-Benz,C320,2001,Ашхабад,1753449025.957184
215.0,Toyota,Camry,2012,Туркменбаши,1753449025.957184
380.0,Toyota,Highlander,2016,Чарджоу,1753449025.957184
350.0,Toyota,Highlander,2017,Мары,1753449025.957184
20.0,Opel,Vita,1998,Карабогаз,1753449025.957184
3.2,Москвич,412,1988,Кака,1753449025.957184
380.0,Mitsubishi,Pajero,2020,Ашхабад,1753449025.957184
420.0,Lexus,ES,2016,Дашогуз,1753449025.957184
165.0,Lexus,RX,2002,Дянев,1753449025.957184
275.0,Toyota,Camry,2016,Мары,1753449025.957184
1072.5,BMW,X5,2022,Ашхабад,1753449025.957184
297.92,Ford,Ranger,2014,Ашхабад,1753449025.957184
10.0,Iž,Planeta,1990,Ходжамбаз,1753449025.957184
146.0,Nissan,Versa,2012,Ашхабад,1753449025.957184
152.0,Toyota,Camry,2004,Гызыларбат,1753449025.957184
25.0,Volvo,850,1997,Ашхабад,1753449025.957184
499.0,Lexus,RX,2021,Туркменабат,1753449025.957184
45.0,Opel,Vectra,1992,Мары,1753449025.957184
89.0,Nissan,Versa,2012,Балканабат,1753449025.957184
1200.0,Mercedes-Benz,C-Class,2015,Ашхабад,1753449025.957184
8.0,Fekon,FK150-8G,2013,Бабадайхан,1753449025.957184
480.0,Toyota,Sienna,2016,Ашхабад,1753449025.957184
75.0,Lada,VAZ-2107,2010,Мургап,1753449025.957184
20.0,Kia,Opirus,2002,Кёнеургенч,1753449025.957184
40.0,BMW,520,1993,Сакарчага,1753449025.957184
87.0,Infiniti,QX4,2001,Ашхабад,1753449025.957184
646.8,Lexus,RX,2020,Ашхабад,1753449025.957184
686.0,Lexus,ES,2022,Мары,1753449025.957184
177.0,Lexus,ES,2003,Туркменабат,1753449025.957184
287.14,Toyota,Camry,2020,Мары,1753449025.957184
24.0,Lada,2106,1999,Байрамали,1753449025.957184
170.0,Toyota,Avalon,2001,Гурбансолтан Едже,1753449025.957184
187.0,Toyota,Camry,2010,Гёкдепе,1753449025.957184
70.0,Nissan,Murano,2006,Туркменабат,1753449025.957184
22.0,Opel,Vita,1997,етр. Туркменбаши,1753449025.957184
40.0,Gaz,53,1991,Мары,1753449025.957184
500.0,Toyota,Sienna,2019,Дашогуз,1753449025.957184
40.0,Kia,Sephia,1995,Гызыларбат,1753449025.957184
289.0,Hyundai,Santa,2019,Ашхабад,1753449025.957184
240.0,Toyota,Camry,2012,Анев,1753449025.957184
28.0,Opel,Vita,1998,Бахарден,1753449025.957184
30.0,Nissan,Maxima,2002,Акдепе,1753449025.957184
142.0,Toyota,Corolla,2009,Ашхабад,1753449025.957184
250.0,Lexus,RX,2004,Серахс,1753449025.957184
240.0,Lexus,RX,2004,Гурбансолтан Едже,1753449025.957184
50.0,Toyota,Camry,1996,Анев,1753449025.957184
160.0,Mercedes-Benz,S-Class,1996,Ашхабад,1753449025.957184
170.0,Toyota,Camry,2007,Мары,1753449025.957184
519.0,Toyota,Highlander,2021,Мары,1753449025.957184
20.0,Opel,Vita,1997,Кака,1753449025.957184
275.0,Hyundai,Tucson,2021,Балканабат,1753449025.957184
375.0,Toyota,RAV4,2021,Ашхабад,1753449025.957184
83.0,Mercedes-Benz,E320,2001,Балканабат,1753449025.957184
134.999,Toyota,Corolla,2008,Гёкдепе,1753449025.957184
265.0,Foton,ETX,2025,Дянев,1753449025.957184
120.0,Gaz,Gazel,2009,Дянев,1753449025.957184
5.0,Lada,Niva,1996,Бахарден,1753449025.957184
160.0,Lexus,RX,2002,Мары,1753449025.957184
190.0,Toyota,Camry,2007,Ашхабад,1753449025.957184
198.0,Hyundai,Sonata,2019,Байрамали,1753449025.957184
55.0,BMW,530,1995,Дашогуз,1753449025.957184
170.0,Toyota,Corolla,2011,Ашхабад,1753449025.957184
30.0,Nissan,Sunny,2000,Туркменабат,1753449025.957184
22.0,Hyundai,Sonata,1997,Ашхабад,1753449025.957184
28.0,Opel,Vita,1998,Дашогуз,1753449025.957184
11.0,Fekon,FK200-14G,2025,Ашхабад,1753449025.957184
15.0,Fekon,FK200-14G,2012,Дянев,1753449025.957184
7.0,Iž,Planeta,2010,Дянев,1753449025.957184
9.0,Ural,4320,1996,Теджен,1753449025.957184
20.0,Nissan,Cefiro,1995,Чарджоу,1753449025.957184
186.0,Hyundai,Sonata,2016,Мары,1753449025.957184
159.0,BMW,E60,2004,Ашхабад,1753449025.957184
25.0,Opel,Vita,1995,Чарджоу,1753449025.957184
66.0,Mitsubishi,Pajero,1995,Гумдаг,1753449025.957184
150.0,Toyota,Corolla,2008,Ашхабад,1753449025.957184
225.0,Toyota,Camry,2020,Мары,1753449025.957184
540.0,Toyota,Highlander,2018,Ашхабад,1753449025.957184
198.0,Toyota,Corolla,2019,Ашхабад,1753449025.957184
284.0,Toyota,Camry,2020,Ашхабад,1753449025.957184
134.0,Toyota,Corolla,2010,Кака,1753449025.957184
295.0,Toyota,Camry,2017,Мары,1753449025.957184
26.0,BMW,525,1990,Ашхабад,1753449025.957184
48.0,Opel,Vectra,1998,Мургап,1753449025.957184
7.5,Honda,Civic,2016,Дянев,1753449025.957184
143.0,Toyota,Corolla,2009,Ашхабад,1753449025.957184
168.0,Toyota,Corolla,2013,Ашхабад,1753449025.957184
100.0,BMW,5,2000,етр. Туркменбаши,1753449025.957184
18.0,Toyota,Marino,1993,Тагтабазар,1753449025.957184
80.0,Lada,2107,2012,Чарджоу,1753449025.957184
30.0,Daewoo,Nexia,1997,Ашхабад,1753449025.957184
280.0,Toyota,Camry,2015,Ашхабад,1753449025.957184
16.0,Toyota,Windom,1993,Дарганата,1753449025.957184
35.0,Opel,Astra,1996,Бахарден,1753449025.957184
127.0,Nissan,Sunny,2012,Ашхабад,1753449025.957184
830.0,Lexus,RX,2020,Ашхабад,1753449025.957184
490.0,Toyota,Sienna,2017,Дянев,1753449025.957184
36.0,Opel,Vectra,1992,Мары,1753449025.957184
399.0,Toyota,Highlander,2014,Ашхабад,1753449025.957184
279.0,MG,ZS,2025,Ашхабад,1753449025.957184
240.0,Toyota,Camry,2017,Туркменбаши,1753449025.957184
283.0,Hyundai,Elantra,2022,Ашхабад,1753449025.957184
225.0,Hyundai,Elantra,2019,Ашхабад,1753449025.957184
716.0,Toyota,Highlander,2022,Ашхабад,1753449025.957184
130.0,Jeep,Grand,2004,Теджен,1753449025.957184
140.0,Gaz,Gazel,2007,Туркменабат,1753449025.957184
100.0,Opel,Astra,2001,Ашхабад,1753449025.957184
30.0,BMW,525,1990,Мары,1753449025.957184
180.0,Toyota,Avalon,2005,Мары,1753449025.957184
150.0,Toyota,Camry,2008,Ашхабад,1753449025.957184
460.0,Mitsubishi,Canter,2014,Сакарчага,1753449025.957184
186.0,Hyundai,Sonata,2016,Ашхабад,1753247425.957184
120.0,Nissan,Tiida,2006,Балканабат,1753449025.957184
138.0,Toyota,Avalon,1998,Мары,1753449025.957184
115.0,Toyota,Camry,1999,Мары,1753449025.957184
88.0,Isuzu,Elf,1997,Шабатский этрап,1753449025.957184
125.0,Kia,Bongo,2009,Шабатский этрап,1753449025.957184
165.0,Toyota,Corolla,2013,Халач,1753449025.957184
250.0,Toyota,Corolla,2020,Дашогуз,1753449025.957184
1100.0,Mercedes-Benz,CL-Class,1998,Ашхабад,1753449025.957184
105.0,Nissan,Navara,2004,Фарап,1753449025.957184
320.0,Toyota,Camry,2018,Ашхабад,1753449025.957184
525.0,Toyota,Highlander,2020,Ашхабад,1753449025.957184
140.0,Toyota,Camry,2008,Мары,1753449025.957184
220.0,Kia,Optima,2019,Ашхабад,1753449025.957184
500.0,Toyota,Highlander,2020,Мары,1753449025.957184
45.0,Toyota,Camry,1993,Теджен,1753449025.957184
210.0,Toyota,Camry,2013,Ашхабад,1753449025.957184
125.0,Nissan,Versa,2009,Ашхабад,1753449025.957184
11.0,Lada,2106,1991,Туркменабат,1753449025.957184
141.0,Nissan,Sentra,2014,Ашхабад,1753449025.957184
156.0,Toyota,Corolla,2008,Ашхабад,1753449025.957184
230.0,Toyota,Corolla,2019,Ашхабад,1753449025.957184
80.0,Toyota,Camry,1994,Туркменгала,1753449025.957184
70.0,Chevrolet,Epica,2004,Ашхабад,1753449025.957184
260.0,Toyota,Aurion,2010,Ашхабад,1753449025.957184
90.0,Mitsubishi,Pajero,2002,Огуз хан,1753449025.957184
240.0,Toyota,Venza,2012,Туркменабат,1753449025.957184
125.0,Toyota,Camry,2003,Туркменабат,1753449025.957184
240.0,Mercedes-Benz,E350,2009,Ашхабад,1753449025.957184
238.0,Toyota,Corolla,2020,Ашхабад,1753449025.957184
360.0,Toyota,Camry,2022,Мары,1753449025.957184
192.0,Toyota,Camry,2005,Мары,1753449025.957184
710.0,Toyota,Highlander,2020,Ашхабад,1753449025.957184
340.0,Toyota,Camry,2019,Туркменбаши,1753449025.957184
730.0,Lexus,RX,2020,Ашхабад,1753449025.957184
163.0,Toyota,Corolla,2010,Гёкдепе,1753449025.957184
25.0,Lada,2106,1987,Ашхабад,1753449025.957184
450.0,Lexus,RX,2015,Балканабат,1753449025.957184
160.0,Iveco,Daily,2002,Балканабат,1753449025.957184
134.0,Kia,Optima,2011,Анев,1753449025.957184
10.0,Lada,2107,1991,Гороглы (Тагта),1753449025.957184
240.0,Toyota,Camry,2014,Туркменабат,1753449025.957184
135.0,Toyota,Corolla,2010,Туркменабат,1753449025.957184
